title,price,model,type,star_rating,reviews
"Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-GRN Thin and Light Laptop  (15.6 Inch, Green, 1.60 Kg)","₹31,990",WL-Nuvobook V1-GRN,Thin and Light Laptop,4.2,"although it is written that there is a back light keyboard feature  in this laptop , this feature is not available ,  so giving 3 start , otherwise it is value for moneyREAD MORE"
"Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-GRN Thin and Light Laptop  (15.6 Inch, Green, 1.60 Kg)","₹31,990",WL-Nuvobook V1-GRN,Thin and Light Laptop,4.2,I purchased this laptop as soon as it was launched later I cancelled and rebooked as the prices were dropped and finally i received the amazing product.Thank wings for meeting my expectations in a very low price. The built is amazing the display is awesome speaker volume is good multiple ports very use able battery is good for a regular user. Overall a must buy in such a low price.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Battery backup is low. Every thing is fine.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Very good performanceREAD MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Nice laptop i like it.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,"Performance is good.Not happy with the display. If u change ur angle from front, colors🎨 are changed.Backlit keyboard - ✂Batter backup is- average.Speed is good.Power button not having light💡,so when u on it, u hv a doubt of it upto display appears 6-7 sec.READ MORE"
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,BestREAD MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Value for money product.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Display is most worst part  in this device. Then after battery backup less than 3 hr. My bad experience with flipkart . And than after i never purchase any electronic item from flipkart.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,"Not starting, just power light blinking.only one month casual using disappointed 😞READ MORE"
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,Laptop works fine. The biggest disadvantage is the keyboard. The print on the keys is hardly visible and you need a brightly lit up room to identify the keys. Makes my work slower.READ MORE
"HP (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","₹41,990",15s-fy5003TU,Thin and Light Laptop,4.2,NiceREAD MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Value For Money 💰💰READ MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Best in  priceREAD MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Very goodREAD MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,"awesome product, I like the design and performance. but power back up problem.READ MORE"
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,"Good, but a little bit slow as a 8gb ramREAD MORE"
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Awesome product thank you Flipkart...👌👌🚩👏🚩🚩🚩READ MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Processor is so slowREAD MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Best for personal workREAD MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Nice 👍READ MORE
"Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop  (15.6 inch, Black)","₹23,990",Lenovo V15,Laptop,4,Super productsREAD MORE
"DELL Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.69 kg, With MS Office)","₹31,990",Inspiron 3525,Thin and Light Laptop,4.1,"Absolutely loved it.received today, no problem till now battery life is slightly less but okay. Performance is good. Screen quality is good. Dell and seller delivered it for the price paid.READ MORE"
"DELL Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.69 kg, With MS Office)","₹31,990",Inspiron 3525,Thin and Light Laptop,4.1,Battery capacity is lowREAD MORE
"DELL Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.69 kg, With MS Office)","₹31,990",Inspiron 3525,Thin and Light Laptop,4.1,NiceREAD MORE
"DELL Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.69 kg, With MS Office)","₹31,990",Inspiron 3525,Thin and Light Laptop,4.1,Very goodREAD MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,"Over heating! very disappointing dont buy guys save your money by puchasing other one, honest review please don't go and suffer!READ MORE"
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,Heating issueREAD MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,GoodREAD MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,Product quantity is good.It is basically 12th generation laptop from the company Dell.I have previously used dell laptop.It is a good brand by performance and efficient.READ MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,Battery Backup very badREAD MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,This product is awasam with this price range. Dell always gives you value for money product.READ MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,"overheating problem turns off automatically, battery over quickly, an very weak material 😞,in this price go for Asus laptop 💻READ MORE"
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,very good laptop for normal useREAD MORE
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,"Impressive Performance in a Slim Package!I recently purchased the DELL Core i3 12th Gen 1215U New Inspiron 15 Laptop from Flipkart, and I must say, it has been a delightful experience so far. This laptop combines style and substance in a sleek and slim design, making it a fantastic choice for both work and entertainment.**Design and Build Quality (4.5/5):**The laptop's slim and lightweight design is highly appealing. It's easy to carry around and fits comfortably in my backpack. The buil...READ MORE"
"DELL Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (38 cm, Carbon Black, 1.65 Kg, With MS Office)","₹36,790",Inspiron 3520,Thin and Light Laptop,4.2,Worth buying it.READ MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Overall laptop is nice but screen is not good for watch videos..READ MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Actually battery backup is not good it's working for 1 hour or 2 then it's showing 0 battery and the display also not goodREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Screen is tn panel which limits your viewing angelREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,SuperREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Ignore all the reviews who are saying battery backup last 1 to 3 hour. It last almost 5 to 6 hours on 50 to 60 percent brightness and if you are using it on 30 to 40 percentage brightness it will last upto 8 hour. And that is definitely good in this price range.READ MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Nice productREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Exlient lappy for office and home use good product in minimum priceREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,Awesome product in this price. I bought in 28 k. All every day work you can easily do. Battery also good. It will last for 4 hrs .Display not that good but good in this price bracket. Built quickly Also not at par but what you can expect in this price range. Performance wide very good.READ MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,This laptop has TN panel not VA or ips panel.  If display not matter for you then you can go for this laptop.Battery backup is good.Processor is also goodYou can play games like gta . Battery life is up-to 5hrsREAD MORE
"Acer Extensa (2023) Intel Core i3 12th Gen N305 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Thin and Light Laptop  (15.6 Inch, Pure Silver, 1.7 Kg, With MS Office)","₹26,990",EX215-33,Thin and Light Laptop,4.2,"It has got all the worst. Below par display, under powered processor and GPU and despite that Max three hr battery. Better go for tablet if waxing movie and internet are only requirements atleast three will be good touch display. In any case does nothing more than that. It struggles with basic compilers/interpreters like anaconda itself if programming is requirement. In simple words it's not a computer but media player with worst display. Salt on burn is no upgradablity.READ MORE"
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,"For this price point, this Wings Nuvobook S1 laptop delivers excellent value. It's snappy and responsive for everyday tasks, and the battery life is surprisingly very good. The build quality is Excellent and the keyboard is comfortable to type on. If you're on a budget and need a reliable laptop, this is a solid choice.READ MORE"
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,"If you want budget or best laptop in this price segment then you can buy this laptop. My experience with this laptop was fabulous 👌.  Overall performance like Reboot timing, Performance, Display, Windows Experience, Speed and last but not least Design are fantastic. Close your eyes and go for it.❤READ MORE"
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,Very good for normal useREAD MORE
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,GoodREAD MORE
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,Excellent 👌👍READ MORE
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,Value of moneyREAD MORE
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,"Worst product I had ever seen, After one day of using it's display got damaged and they also don't have return policy so I had no more other options than replacement. Before buying please ensure that the laptop have return policy. In my opinion please don't buy this laptop it's totally waste of hard earned moneyREAD MORE"
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,Very good productREAD MORE
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,"Just arrived today, build quality is good. So far looks promising.READ MORE"
"Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","₹26,990",WL-Nuvobook S1-BLU,Thin and Light Laptop,4.2,Good looking good performance good battery bekupREAD MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,Overall average product for normally daily working.READ MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,Worth for students ✨💗READ MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,Good productREAD MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,Nice 👍READ MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,GoodREAD MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,Worth for money . It's a basic laptop at this low cost . It will be really useful for school and college students.READ MORE
"HP 255 G9 Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light Laptop  (15.6 inch, Black, 1.47 kg)","₹19,999",Notebook,Thin and Light Laptop,3.9,HP Laptop is an excellent budget laptop for general use....READ MORE
